.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
29,8,327,7,7,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
29,9,328,1,1,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
29,10,329,6,6,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
30,0,330,5,5,7,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
30,1,331,9,9,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
30,2,332,8,8,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
30,3,333,3,3,7,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
30,4,334,0,0,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
30,5,335,1,1,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
30,6,336,4,4,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
30,7,337,1,1,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
30,8,338,10,10,7,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
30,9,339,7,7,7,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
30,10,340,9,9,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
31,0,341,2,2,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
31,1,342,5,5,7,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
31,2,343,4,4,7,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
31,3,344,10,10,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
31,4,345,5,5,7,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
31,5,346,8,8,7,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
31,6,347,4,4,7,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
31,7,348,0,0,7,['k'],['d'],N,N,None,Y,,,,,,,F,21,
31,8,349,9,9,7,['d'],['d'],Y,N,None,Y,41,43,22,,,,F,21,
31,9,350,1,1,8,['k'],['k'],Y,,,,,,,,,,F,21,
31,10,351,9,9,8,['d'],['k'],N,,,,,,,,,,F,21,
32,0,352,2,2,8,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
32,1,353,4,4,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
32,2,354,10,10,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
32,3,355,5,5,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
32,4,356,1,1,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
32,5,357,5,5,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
32,6,358,1,1,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
32,7,359,6,6,8,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
32,8,360,0,0,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
32,9,361,6,6,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
32,10,362,8,8,8,['d'],['d'],Y,Y,None,N,,,,,,,F,21,
33,0,363,3,3,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
33,1,364,2,2,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
33,2,365,7,7,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
33,3,366,5,5,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
33,4,367,5,5,8,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
33,5,368,3,3,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
33,6,369,7,7,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
33,7,370,1,1,8,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
33,8,371,3,3,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
33,9,372,5,5,8,['k'],['d'],N,N,None,Y,,,,,,,F,21,
33,10,373,3,3,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
34,0,374,9,9,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
34,1,375,9,9,8,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
34,2,376,6,6,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
34,3,377,0,0,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
34,4,378,4,4,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
34,5,379,10,10,8,['k'],['d'],N,N,None,Y,,,,,,,F,21,
34,6,380,5,5,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
34,7,381,2,2,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
34,8,382,7,7,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
34,9,383,7,7,8,['d'],['d'],Y,N,['space'],N,,,,,,,F,21,
34,10,384,8,8,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
35,0,385,0,0,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
35,1,386,1,1,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
35,2,387,4,4,8,['k'],['k'],Y,Y,None,N,,,,,,,F,21,
35,3,388,2,2,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
35,4,389,8,8,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
35,5,390,7,7,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
35,6,391,3,3,8,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
35,7,392,9,9,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
35,8,393,1,1,8,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
35,9,394,3,3,8,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
35,10,395,3,3,8,['k'],['d'],N,N,None,Y,,,,,,,F,21,
36,0,396,7,7,8,['d'],['k'],N,N,['space'],N,,,,,,,F,21,
36,1,397,9,9,8,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
36,2,398,8,8,8,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
36,3,399,0,0,8,['d'],['d'],Y,Y,['space'],Y,41,42,23,,,,F,21,
36,4,400,4,4,9,['k'],['k'],Y,,,,,,,,,,F,21,
36,5,401,2,2,9,['d'],['d'],Y,,,,,,,,,,F,21,
36,6,402,8,8,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
36,7,403,2,2,9,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
36,8,404,0,0,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
36,9,405,7,7,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
36,10,406,9,9,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
37,0,407,7,7,9,['k'],['k'],Y,Y,None,N,,,,,,,F,21,
37,1,408,0,0,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
37,2,409,4,4,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
37,3,410,6,6,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
37,4,411,3,3,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
37,5,412,4,4,9,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
37,6,413,2,2,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
37,7,414,0,0,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
37,8,415,7,7,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
37,9,416,10,10,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
37,10,417,5,5,9,['d'],['k'],N,N,None,Y,,,,,,,F,21,
38,0,418,10,10,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
38,1,419,2,2,9,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
38,2,420,7,7,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
38,3,421,4,4,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
38,4,422,7,7,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
38,5,423,5,5,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
38,6,424,9,9,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
38,7,425,9,9,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
38,8,426,0,0,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
38,9,427,3,3,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
38,10,428,3,3,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
39,0,429,10,10,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
39,1,430,6,6,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
39,2,431,10,10,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
39,3,432,5,5,9,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
39,4,433,3,3,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
39,5,434,9,9,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
39,6,435,9,9,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
39,7,436,7,7,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
39,8,437,1,1,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
39,9,438,10,10,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
39,10,439,3,3,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
40,0,440,10,10,9,['k'],['d'],N,N,None,Y,,,,,,,F,21,
40,1,441,2,2,9,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
40,2,442,4,4,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
40,3,443,6,6,9,['d'],['d'],Y,Y,None,N,,,,,,,F,21,
40,4,444,0,0,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
40,5,445,5,5,9,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
40,6,446,9,9,9,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
40,7,447,2,2,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
40,8,448,1,1,9,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
40,9,449,9,9,9,['k'],['k'],Y,Y,['space'],Y,44,46,25,,,,F,21,
40,10,450,6,6,10,['d'],['d'],Y,,,,,,,,,,F,21,
41,0,451,0,0,10,['d'],['d'],Y,,,,,,,,,,F,21,
41,1,452,8,8,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
41,2,453,9,9,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
41,3,454,1,1,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
41,4,455,6,6,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
41,5,456,2,2,10,['d'],['k'],N,N,None,Y,,,,,,,F,21,
41,6,457,7,7,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
41,7,458,4,4,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
41,8,459,7,7,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
41,9,460,9,9,10,['k'],['k'],Y,Y,['d'],N,,,,,,,F,21,
41,10,461,2,2,10,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
42,0,462,7,7,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
42,1,463,7,7,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
42,2,464,7,7,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
42,3,465,9,9,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
42,4,466,6,6,10,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
42,5,467,5,5,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
42,6,468,2,2,10,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
42,7,469,1,1,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
42,8,470,7,7,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
42,9,471,8,8,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
42,10,472,1,1,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
43,0,473,10,10,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
43,1,474,9,9,10,['k'],['d'],N,N,None,Y,,,,,,,F,21,
43,2,475,10,10,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
43,3,476,0,0,10,['k'],['k'],Y,Y,None,N,,,,,,,F,21,
43,4,477,5,5,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
43,5,478,7,7,10,['k'],['d'],N,N,None,Y,,,,,,,F,21,
43,6,479,0,0,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
43,7,480,8,8,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
43,8,481,5,5,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
43,9,482,7,7,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
43,10,483,4,4,10,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
44,0,484,10,10,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
44,1,485,0,0,10,['d'],['k'],N,N,None,Y,,,,,,,F,21,
44,2,486,8,8,10,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
44,3,487,5,5,10,['d'],['d'],Y,N,['space'],N,,,,,,,F,21,
44,4,488,4,4,10,['k'],['d'],N,N,None,Y,,,,,,,F,21,
44,5,489,10,10,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
44,6,490,1,1,10,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
44,7,491,1,1,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
44,8,492,3,3,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
44,9,493,3,3,10,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
44,10,494,3,3,10,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
45,0,495,2,2,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
45,1,496,2,2,10,['d'],['d'],Y,N,['space'],N,,,,,,,F,21,
45,2,497,1,1,10,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
45,3,498,8,8,10,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
45,4,499,2,2,10,['d'],['k'],N,N,None,Y,40,42,22,,,,F,21,
45,5,500,10,10,11,['k'],['d'],Y,,,,,,,Y,Y,Y,F,21,
45,6,501,2,2,11,['d'],['d'],N,,,,,,,,Y,Y,F,21,
45,7,502,2,2,11,['k'],['d'],Y,N,['space'],N,,,,,Y,Y,F,21,
45,8,503,5,5,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
45,9,504,9,9,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
45,10,505,5,5,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
46,0,506,7,7,11,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
46,1,507,8,8,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
46,2,508,6,6,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
46,3,509,9,9,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
46,4,510,5,5,11,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
46,5,511,5,5,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
46,6,512,1,1,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
46,7,513,4,4,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
46,8,514,9,9,11,['d'],['d'],N,Y,None,N,,,,,Y,Y,F,21,
46,9,515,0,0,11,['k'],['k'],N,N,None,Y,,,,,Y,Y,F,21,
46,10,516,8,8,11,['k'],['d'],Y,Y,None,N,,,,,Y,Y,F,21,
47,0,517,9,9,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
47,1,518,8,8,11,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
47,2,519,7,7,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
47,3,520,6,6,11,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
47,4,521,2,2,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
47,5,522,7,7,11,['d'],['d'],N,Y,None,N,,,,,Y,Y,F,21,
47,6,523,7,7,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
47,7,524,0,0,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
47,8,525,2,2,11,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
47,9,526,0,0,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
47,10,527,2,2,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
48,0,528,0,0,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
48,1,529,0,0,11,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
48,2,530,8,8,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
48,3,531,7,7,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
48,4,532,10,10,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
48,5,533,5,5,11,['d'],['d'],N,N,['space'],N,,,,,Y,Y,F,21,
48,6,534,10,10,11,['d'],['k'],Y,Y,None,N,,,,,Y,Y,F,21,
48,7,535,2,2,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
48,8,536,3,3,11,['k'],['k'],N,N,None,Y,,,,,Y,Y,F,21,
48,9,537,1,1,11,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
48,10,538,1,1,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
49,0,539,7,7,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
49,1,540,9,9,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
49,2,541,8,8,11,['d'],['d'],N,Y,['space'],Y,,,,,Y,Y,F,21,
49,3,542,4,4,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
49,4,543,8,8,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
49,5,544,8,8,11,['d'],['d'],N,Y,['space'],Y,,,,,Y,Y,F,21,
49,6,545,1,1,11,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
49,7,546,6,6,11,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
49,8,547,6,6,11,['k'],['d'],Y,N,['space'],N,,,,,Y,Y,F,21,
49,9,548,5,5,11,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
49,10,549,0,0,11,['d'],['k'],Y,N,None,Y,40,41,25,,Y,Y,F,21,
50,0,550,2,2,12,['k'],['d'],Y,,,,,,,,Y,Y,F,21,
50,1,551,7,7,12,['d'],['k'],Y,,,,,,,,Y,Y,F,21,
50,2,552,3,3,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
50,3,553,5,5,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
50,4,554,3,3,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
50,5,555,2,2,12,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
50,6,556,9,9,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
50,7,557,4,4,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
50,8,558,7,7,12,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
50,9,559,9,9,12,['k'],['d'],Y,N,['space'],N,,,,,Y,Y,F,21,
50,10,560,1,1,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
51,0,561,7,7,12,['k'],['k'],N,N,None,Y,,,,,Y,Y,F,21,
51,1,562,9,9,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
51,2,563,6,6,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
51,3,564,3,3,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
51,4,565,10,10,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
51,5,566,10,10,12,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
51,6,567,6,6,12,['k'],['k'],N,N,None,Y,,,,,Y,Y,F,21,
51,7,568,9,9,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
51,8,569,0,0,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
51,9,570,5,5,12,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
51,10,571,10,10,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
52,0,572,4,4,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
52,1,573,10,10,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
52,2,574,9,9,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
52,3,575,9,9,12,['d'],['d'],N,N,['space'],N,,,,,Y,Y,F,21,
52,4,576,8,8,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
52,5,577,4,4,12,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
52,6,578,4,4,12,['k'],['k'],N,N,None,Y,,,,,Y,Y,F,21,
52,7,579,8,8,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
52,8,580,7,7,12,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
52,9,581,3,3,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
52,10,582,5,5,12,['d'],['d'],N,Y,None,N,,,,,Y,Y,F,21,
53,0,583,0,0,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
53,1,584,1,1,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
53,2,585,2,2,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
53,3,586,10,10,12,['k'],['d'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
53,4,587,8,8,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
53,5,588,8,8,12,['d'],['d'],N,Y,None,N,,,,,Y,Y,F,21,
53,6,589,9,9,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
53,7,590,5,5,12,['d'],['d'],N,Y,['space'],Y,,,,,Y,Y,F,21,
53,8,591,10,10,12,['d'],['k'],Y,N,None,Y,,,,,Y,Y,F,21,
53,9,592,6,6,12,['d'],['k'],Y,Y,None,N,,,,,Y,Y,F,21,
53,10,593,9,9,12,['d'],['k'],Y,N,['space'],N,,,,,Y,Y,F,21,
54,0,594,8,8,12,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
54,1,595,3,3,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
54,2,596,2,2,12,['k'],['k'],N,Y,['space'],Y,,,,,Y,Y,F,21,
54,3,597,6,6,12,['k'],['d'],Y,N,None,Y,,,,,Y,Y,F,21,
54,4,598,7,7,12,['d'],['k'],Y,Y,['space'],Y,,,,,Y,Y,F,21,
54,5,599,3,3,12,['k'],['d'],Y,Y,['space'],Y,39,42,23,,Y,Y,F,21,
